order_id,region,category,channel,amount
7321,south,toy,app,458
7322,north,toy,app,475
7323,south,sport,store,492
7324,east,toy,app,9
7325,north,book,app,26
7326,west,toy,store,43
7327,north,beauty,app,60
7328,south,food,app,77
7329,west,book,app,94
7330,south,home,app,111
7331,south,beauty,web,128
7332,south,book,web,145
7333,north,sport,store,162
7334,north,office,app,179
7335,east,book,store,196
7336,east,office,app,213
7337,west,sport,app,230
7338,east,digital,web,247
7339,north,home,store,264
7340,south,sport,web,281
7341,south,digital,web,298
7342,north,sport,app,315
7343,south,office,store,332
7344,south,digital,web,349
7345,south,sport,web,366
7346,east,toy,app,383
7347,east,beauty,store,400
7348,south,office,app,417
7349,east,office,web,434
7350,north,toy,store,451
7351,north,sport,web,468
7352,west,home,app,485
7353,west,book,store,2
7354,north,toy,app,19
7355,south,food,web,36
7356,south,food,app,53
7357,north,food,app,70
7358,east,digital,web,87
7359,west,home,store,104
7360,west,office,web,121
7361,south,book,web,138
7362,east,beauty,app,155
7363,north,book,store,172
7364,east,food,web,189
7365,north,digital,web,206
7366,west,book,web,223
7367,west,office,app,240
7368,east,toy,web,257
7369,south,toy,app,274
7370,west,digital,web,291
7371,north,beauty,app,308
7372,west,beauty,web,325
7373,north,sport,app,342
7374,west,home,app,359
7375,south,food,store,376
7376,north,sport,store,393
7377,east,food,store,410
7378,north,food,web,427
7379,east,toy,app,444
7380,south,beauty,web,461
7381,north,food,store,478
7382,north,food,web,495
7383,east,toy,web,12
7384,south,beauty,store,29
7385,north,sport,store,46
7386,east,toy,web,63
7387,west,toy,store,80
7388,south,digital,app,97
7389,east,toy,app,114
7390,south,home,web,131
7391,north,book,store,148
7392,west,digital,app,165
7393,north,digital,app,182
7394,south,sport,app,199
7395,south,office,web,216
7396,north,home,web,233
7397,north,office,app,250
7398,south,toy,store,267
7399,west,toy,app,284
7400,north,office,store,301
7401,west,home,app,318
7402,west,office,store,335
7403,south,book,store,352
7404,east,home,store,369
7405,east,book,app,386
7406,north,toy,app,403
7407,north,digital,store,420
7408,east,office,web,437
7409,north,food,app,454
7410,east,digital,app,471
7411,south,digital,web,488
7412,south,digital,store,5
7413,east,sport,store,22
7414,north,toy,app,39
7415,south,book,web,56
7416,east,book,web,73
7417,east,book,web,90
7418,south,food,app,107
7419,north,office,app,124
7420,east,home,store,141
7421,south,beauty,store,158
7422,south,office,web,175
7423,east,book,app,192
7424,west,beauty,app,209
7425,west,food,store,226
7426,south,home,app,243
7427,south,digital,app,260
7428,north,book,web,277
7429,east,office,app,294
7430,east,food,store,311
7431,north,toy,web,328
7432,west,food,store,345
7433,north,beauty,app,362
7434,south,beauty,store,379
7435,west,toy,web,396
7436,east,office,web,413
7437,east,food,store,430
7438,east,digital,web,447
7439,south,beauty,app,464
7440,north,digital,app,481
7441,east,office,store,498
7442,south,food,store,15
7443,west,home,web,32
7444,south,food,app,49
7445,south,toy,web,66
7446,south,food,web,83
7447,south,digital,app,100
7448,west,toy,app,117
7449,east,sport,web,134
7450,south,toy,web,151
7451,east,food,web,168
7452,west,home,app,185
7453,west,office,store,202
7454,north,sport,web,219
7455,north,digital,app,236
7456,west,food,web,253
7457,east,toy,app,270
7458,south,office,store,287
7459,north,digital,app,304
7460,west,food,store,321
7461,south,digital,store,338
7462,east,food,web,355
7463,west,toy,app,372
7464,south,sport,web,389
7465,south,office,app,406
7466,east,beauty,store,423
7467,north,food,app,440
7468,east,beauty,store,457
7469,north,sport,web,474
7470,south,book,app,491
7471,south,home,web,8
7472,east,home,app,25
7473,south,office,web,42
7474,south,sport,app,59
7475,south,book,app,76
7476,east,toy,app,93
7477,east,beauty,app,110
7478,south,digital,app,127
7479,east,toy,store,144
7480,south,book,store,161
7481,south,digital,store,178
7482,east,beauty,web,195
7483,west,sport,web,212
7484,south,food,store,229
7485,south,digital,web,246
7486,west,toy,store,263
7487,west,book,app,280
7488,north,home,app,297
7489,east,home,store,314
7490,east,book,app,331
7491,west,toy,app,348
7492,north,beauty,app,365
7493,east,home,store,382
7494,east,toy,store,399
7495,south,home,web,416
7496,north,toy,app,433
7497,east,office,app,450
7498,east,digital,web,467
7499,north,home,web,484
7500,east,home,app,1
7501,west,book,app,18
7502,north,beauty,app,35
7503,east,food,web,52
7504,north,toy,app,69
7505,north,sport,app,86
7506,east,digital,web,103
7507,south,beauty,store,120
7508,south,home,app,137
7509,west,office,store,154
7510,west,beauty,store,171
7511,south,office,web,188
7512,north,office,app,205
7513,south,office,store,222
7514,north,book,app,239
7515,west,beauty,app,256
7516,west,digital,store,273
7517,west,sport,store,290
7518,south,sport,app,307
7519,west,book,web,324
7520,east,book,web,341
7521,south,home,app,358
7522,west,book,app,375
7523,east,toy,store,392
7524,west,sport,store,409
7525,east,food,web,426
7526,south,food,app,443
7527,south,office,web,460
7528,north,book,web,477
7529,north,food,store,494
7530,south,office,app,11
7531,north,digital,app,28
7532,north,office,web,45
7533,east,home,web,62
7534,south,book,web,79
7535,west,toy,app,96
7536,west,food,store,113
7537,west,home,web,130
7538,east,home,app,147
7539,south,book,web,164
7540,west,food,store,181
7541,east,digital,web,198
7542,east,sport,store,215
7543,west,digital,web,232
7544,south,beauty,store,249
7545,west,toy,app,266
7546,west,sport,app,283
7547,east,beauty,store,300
7548,west,sport,store,317
7549,west,toy,store,334
7550,east,digital,web,351
7551,east,book,store,368
7552,east,book,store,385
7553,south,digital,web,402
7554,north,beauty,web,419
7555,north,sport,app,436
7556,south,office,app,453
7557,south,food,app,470
7558,south,beauty,store,487
7559,north,toy,web,4
7560,north,food,web,21
7561,east,book,store,38
7562,east,sport,app,55
7563,south,toy,app,72
7564,north,beauty,store,89
7565,south,book,app,106
7566,north,book,app,123
7567,west,office,web,140
7568,west,sport,store,157
7569,west,food,web,174
7570,north,toy,store,191
7571,west,digital,store,208
7572,west,beauty,app,225
7573,west,toy,app,242
7574,north,food,web,259
7575,south,home,store,276
7576,north,beauty,app,293
7577,west,food,web,310
7578,east,toy,app,327
7579,east,food,store,344
7580,north,book,store,361
7581,east,toy,app,378
7582,east,beauty,store,395
7583,south,beauty,store,412
7584,south,book,store,429
7585,west,home,app,446
7586,north,toy,web,463
7587,west,beauty,app,480
7588,east,book,store,497
7589,west,sport,web,14
7590,west,book,web,31
7591,south,toy,app,48
7592,west,digital,web,65
7593,north,food,app,82
7594,south,digital,store,99
7595,north,home,app,116
7596,west,food,store,133
7597,east,sport,web,150
7598,east,digital,web,167
7599,west,home,store,184
7600,east,book,store,201
7601,south,digital,web,218
7602,west,office,store,235
7603,east,sport,web,252
7604,north,book,app,269
7605,west,food,app,286
7606,west,toy,web,303
7607,north,book,store,320
7608,west,beauty,web,337
7609,north,digital,web,354
7610,south,office,store,371
7611,south,toy,store,388
7612,north,office,app,405
7613,north,beauty,store,422
7614,south,book,store,439
7615,east,beauty,app,456
7616,east,digital,web,473
7617,west,sport,app,490
7618,north,digital,web,7
7619,south,digital,web,24
7620,east,home,app,41
7621,east,toy,web,58
7622,north,book,app,75
7623,north,beauty,store,92
7624,west,home,app,109
7625,north,office,web,126
7626,north,book,app,143
7627,west,food,app,160
7628,north,office,store,177
7629,south,home,store,194
7630,north,sport,web,211
7631,west,food,web,228
7632,east,office,web,245
7633,north,home,app,262
7634,west,toy,web,279
7635,south,digital,store,296
7636,west,book,store,313
7637,east,office,web,330
7638,east,food,app,347
7639,south,office,web,364
7640,west,digital,app,381
7641,north,office,web,398
7642,south,office,web,415
7643,north,digital,store,432
7644,west,office,web,449
7645,north,beauty,app,466
7646,east,home,web,483
7647,west,office,app,500
7648,east,home,store,17
7649,south,sport,store,34
7650,west,office,web,51
7651,south,office,web,68
7652,east,home,app,85
7653,west,sport,app,102
7654,east,food,web,119
7655,south,book,store,136
7656,south,beauty,web,153
7657,south,food,app,170
7658,north,sport,web,187
7659,east,home,web,204
7660,east,food,web,221
7661,east,office,web,238
7662,west,beauty,store,255
7663,north,book,store,272
7664,east,digital,store,289
7665,south,book,web,306
7666,east,book,store,323
7667,east,toy,app,340
7668,east,office,web,357
7669,north,home,web,374
7670,north,sport,app,391
7671,north,beauty,web,408
7672,north,food,web,425
7673,west,digital,store,442
7674,north,digital,web,459
7675,east,home,web,476
7676,east,beauty,web,493
7677,east,sport,store,10
7678,east,beauty,store,27
7679,south,book,web,44
7680,east,book,web,61
7681,north,home,store,78
7682,south,food,app,95
7683,north,toy,web,112
7684,north,book,app,129
7685,north,home,store,146
7686,west,beauty,app,163
7687,south,toy,store,180
7688,south,food,app,197
7689,west,home,app,214
7690,south,home,app,231
7691,west,office,app,248
7692,north,home,web,265
7693,east,sport,store,282
7694,north,food,store,299
7695,west,sport,app,316
7696,south,sport,web,333
7697,west,sport,web,350
7698,west,beauty,web,367
7699,south,toy,store,384
7700,south,sport,store,401
7701,west,digital,app,418
7702,west,home,app,435
7703,north,office,app,452
7704,east,food,web,469
7705,west,office,web,486
7706,east,book,store,3
7707,west,office,store,20
7708,south,beauty,app,37
7709,east,toy,app,54
7710,west,home,web,71
7711,south,beauty,store,88
7712,east,food,store,105
7713,west,beauty,store,122
7714,west,sport,app,139
7715,east,sport,store,156
7716,west,food,app,173
7717,south,sport,app,190
7718,north,toy,store,207
7719,east,digital,app,224
7720,south,sport,store,241
7721,north,book,store,258
7722,west,food,app,275
7723,south,home,store,292
7724,east,toy,app,309
7725,west,digital,web,326
7726,east,home,store,343
7727,east,book,store,360
7728,south,office,web,377
7729,east,home,web,394
7730,south,book,store,411
7731,east,book,app,428
7732,west,book,store,445
7733,north,office,app,462
7734,north,sport,store,479
7735,south,home,store,496
7736,south,digital,web,13
7737,east,toy,store,30
7738,north,home,store,47
7739,south,toy,app,64
7740,west,book,store,81
7741,south,sport,app,98
7742,east,beauty,app,115
7743,north,toy,web,132
7744,east,food,store,149
7745,south,book,web,166
7746,west,toy,app,183
7747,south,book,web,200
7748,north,beauty,web,217
7749,south,sport,web,234
7750,south,beauty,store,251
7751,south,food,store,268
7752,west,sport,store,285
7753,north,digital,store,302
7754,east,office,store,319
7755,west,food,web,336
7756,south,sport,store,353
7757,north,digital,store,370
7758,east,office,store,387
7759,south,sport,app,404
7760,south,sport,app,421
7761,east,home,store,438
7762,south,beauty,web,455
7763,north,digital,app,472
7764,east,book,web,489
7765,south,office,store,6
7766,north,beauty,store,23
7767,north,digital,app,40
7768,south,office,web,57
7769,east,toy,store,74
7770,east,office,app,91
7771,east,digital,web,108
7772,west,beauty,store,125
7773,east,toy,store,142
7774,west,digital,store,159
7775,east,toy,web,176
7776,east,digital,app,193
7777,south,food,app,210
7778,north,beauty,web,227
7779,east,book,store,244
7780,west,home,app,261
7781,west,book,web,278
7782,north,sport,web,295
7783,south,office,web,312
7784,west,office,app,329
7785,north,office,store,346
7786,east,toy,store,363
7787,south,office,web,380
7788,south,toy,store,397
7789,south,sport,web,414
7790,north,home,web,431
7791,east,book,store,448
7792,west,office,app,465
7793,east,toy,app,482
7794,south,office,app,499
7795,east,office,web,16
7796,west,toy,web,33
7797,north,sport,app,50
7798,west,beauty,store,67
7799,north,food,app,84
7800,north,home,app,101
7801,west,digital,store,118
7802,east,sport,store,135
7803,south,toy,app,152
7804,north,digital,web,169
7805,south,food,app,186
7806,east,food,app,203
7807,east,digital,web,220
7808,south,food,store,237
7809,west,toy,web,254
7810,east,beauty,web,271
7811,west,home,store,288
7812,north,digital,app,305
7813,east,home,app,322
7814,north,digital,app,339
7815,east,sport,store,356
7816,south,office,app,373
7817,west,home,app,390
7818,west,book,web,407
7819,east,sport,app,424
7820,west,digital,store,441
7821,south,book,store,458
7822,east,sport,web,475
7823,west,sport,app,492
7824,east,home,web,9
7825,north,sport,web,26
7826,south,home,app,43
7827,north,beauty,store,60
7828,east,book,app,77
7829,north,digital,web,94
7830,east,home,store,111
7831,east,toy,app,128
7832,north,beauty,store,145
7833,north,digital,app,162
7834,north,digital,store,179
7835,south,toy,web,196
7836,south,book,app,213
7837,south,beauty,app,230
7838,east,book,web,247
7839,south,digital,app,264
7840,north,book,store,281
7841,west,office,app,298
7842,north,sport,store,315
7843,south,beauty,store,332
7844,east,home,web,349
7845,north,beauty,web,366
7846,west,toy,store,383
7847,west,book,web,400
7848,east,book,app,417
7849,west,office,store,434
7850,north,sport,web,451
7851,north,sport,app,468
7852,south,beauty,store,485
7853,east,toy,app,2
7854,north,sport,app,19
7855,south,beauty,web,36
7856,east,toy,store,53
7857,south,sport,web,70
7858,west,book,store,87
7859,south,beauty,store,104
7860,west,book,store,121
7861,west,sport,store,138
7862,north,book,web,155
7863,south,toy,store,172
7864,south,sport,store,189
7865,south,food,store,206
7866,east,office,app,223
7867,south,toy,store,240
7868,west,toy,app,257
7869,north,home,web,274
7870,north,book,web,291
7871,south,digital,app,308
7872,east,book,app,325
7873,east,toy,web,342
7874,west,home,store,359
7875,north,sport,store,376
7876,west,beauty,store,393
7877,north,beauty,web,410
7878,north,book,web,427
7879,west,beauty,web,444
7880,south,food,app,461
7881,south,book,web,478
7882,east,digital,app,495
7883,east,sport,app,12
7884,west,digital,store,29
7885,east,food,web,46
7886,west,sport,store,63
7887,south,digital,store,80
7888,north,sport,store,97
7889,north,home,store,114
7890,east,beauty,store,131
7891,south,sport,app,148
7892,west,food,web,165
7893,west,digital,web,182
7894,east,food,app,199
7895,east,food,web,216
7896,east,home,app,233
7897,east,home,web,250
7898,north,digital,app,267
7899,north,food,store,284
7900,north,digital,web,301
7901,north,food,store,318
7902,south,home,store,335
7903,north,toy,store,352
7904,north,toy,web,369
7905,west,beauty,store,386
7906,west,beauty,app,403
7907,west,food,store,420
7908,west,home,web,437
7909,east,toy,app,454
7910,south,digital,store,471
7911,north,digital,store,488
7912,north,beauty,web,5
7913,south,toy,store,22
7914,north,toy,store,39
7915,south,food,app,56
7916,north,book,app,73
7917,east,beauty,web,90
7918,west,book,store,107
7919,west,beauty,app,124
7920,south,digital,web,141
7921,south,beauty,app,158
7922,south,book,app,175
7923,south,sport,store,192
7924,north,book,app,209
7925,east,home,web,226
7926,north,beauty,store,243
7927,north,digital,store,260
7928,west,office,app,277
7929,south,book,app,294
7930,west,digital,store,311
7931,south,toy,web,328
7932,west,toy,app,345
7933,west,home,app,362
7934,east,digital,store,379
7935,west,book,web,396
7936,south,digital,web,413
