id,region,amount,status
10409,west,3008,ok
10410,west,3009,ok
10411,west,3010,review
10412,west,3011,ok
10413,west,3012,ok
10414,west,3013,ok
10415,west,3014,ok
10416,west,3015,review
10417,west,3016,ok
10418,west,3017,ok
10419,west,3018,ok
10420,west,3019,ok
10421,west,3020,review
10422,west,3021,ok
10423,west,3022,ok
10424,west,3023,ok
10425,west,3024,ok
10426,west,3025,review
10427,west,3026,ok
10428,west,3027,ok
10429,west,3028,ok
10430,west,3029,ok
10431,west,3030,review
10432,west,3031,ok
10433,west,3032,ok
10434,west,3033,ok
10435,west,3034,ok
10436,west,3035,review
10437,west,3036,ok
10438,west,3037,ok
10439,west,3038,ok
10440,west,3039,ok
10441,west,3040,review
10442,west,3041,ok
10443,west,3042,ok
10444,west,3043,ok
10445,west,3044,ok
10446,west,3045,review
10447,west,3046,ok
10448,west,3047,ok
10449,west,3048,ok
10450,west,3049,ok
10451,west,3050,review
10452,west,3051,ok
10453,west,3052,ok
10454,west,3053,ok
10455,west,3054,ok
10456,west,3055,review
10457,west,3056,ok
10458,west,3057,ok
10459,west,3058,ok
10460,west,3059,ok
10461,west,3060,review
10462,west,3061,ok
10463,west,3062,ok
10464,west,3063,ok
10465,west,3064,ok
10466,west,3065,review
10467,west,3066,ok
10468,west,3067,ok
10469,west,3068,ok
10470,west,3069,ok
10471,west,3070,review
10472,west,3071,ok
10473,west,3072,ok
10474,west,3073,ok
10475,west,3074,ok
10476,west,3075,review
10477,west,3076,ok
10478,west,3077,ok
10479,west,3078,ok
10480,west,3079,ok
10481,west,3080,review
10482,west,3081,ok
10483,west,3082,ok
10484,west,3083,ok
10485,west,3084,ok
10486,west,3085,review
10487,west,3086,ok
10488,west,3087,ok
10489,west,3088,ok
10490,west,3089,ok
10491,west,3090,review
10492,west,3091,ok
10493,west,3092,ok
10494,west,3093,ok
10495,west,3094,ok
10496,west,3095,review
10497,west,3096,ok
10498,west,3097,ok
10499,west,3098,ok
10500,west,3099,ok
10501,west,3000,review
10502,west,3001,ok
10503,west,3002,ok
10504,west,3003,ok
10505,west,3004,ok
10506,west,3005,review
10507,west,3006,ok
10508,west,3007,ok
10509,west,3008,ok
10510,west,3009,ok
10511,west,3010,review
10512,west,3011,ok
10513,west,3012,ok
10514,west,3013,ok
10515,west,3014,ok
10516,west,3015,review
10517,west,3016,ok
10518,west,3017,ok
10519,west,3018,ok
10520,west,3019,ok
10521,west,3020,review
10522,west,3021,ok
10523,west,3022,ok
10524,west,3023,ok
10525,west,3024,ok
10526,west,3025,review
10527,west,3026,ok
10528,west,3027,ok
10529,west,3028,ok
10530,west,3029,ok
10531,west,3030,review
10532,west,3031,ok
10533,west,3032,ok
10534,west,3033,ok
10535,west,3034,ok
10536,west,3035,review
10537,west,3036,ok
10538,west,3037,ok
10539,west,3038,ok
10540,west,3039,ok
10541,west,3040,review
10542,west,3041,ok
10543,west,3042,ok
10544,west,3043,ok
10545,west,3044,ok
10546,west,3045,review
10547,west,3046,ok
10548,west,3047,ok
10549,west,3048,ok
10550,west,3049,ok
10551,west,3050,review
10552,west,3051,ok
10553,west,3052,ok
10554,west,3053,ok
10555,west,3054,ok
10556,west,3055,review
10557,west,3056,ok
10558,west,3057,ok
10559,west,3058,ok
10560,west,3059,ok
10561,west,3060,review
10562,west,3061,ok
10563,west,3062,ok
10564,west,3063,ok
10565,west,3064,ok
10566,west,3065,review
10567,west,3066,ok
10568,west,3067,ok
10569,west,3068,ok
10570,west,3069,ok
10571,west,3070,review
10572,west,3071,ok
10573,west,3072,ok
10574,west,3073,ok
10575,west,3074,ok
10576,west,3075,review
10577,west,3076,ok
10578,west,3077,ok
10579,west,3078,ok
10580,west,3079,ok
10581,west,3080,review
10582,west,3081,ok
10583,west,3082,ok
10584,west,3083,ok
10585,west,3084,ok
10586,west,3085,review
10587,west,3086,ok
10588,west,3087,ok
10589,west,3088,ok
10590,west,3089,ok
10591,west,3090,review
10592,west,3091,ok
10593,west,3092,ok
10594,west,3093,ok
10595,west,3094,ok
10596,west,3095,review
10597,west,3096,ok
10598,west,3097,ok
10599,west,3098,ok
10600,west,3099,ok
10601,west,3000,review
10602,west,3001,ok
10603,west,3002,ok
10604,west,3003,ok
10605,west,3004,ok
10606,west,3005,review
10607,west,3006,ok
10608,west,3007,ok
10609,west,3008,ok
10610,west,3009,ok
10611,west,3010,review
10612,west,3011,ok
10613,west,3012,ok
10614,west,3013,ok
10615,west,3014,ok
10616,west,3015,review
10617,west,3016,ok
10618,west,3017,ok
10619,west,3018,ok
10620,west,3019,ok
10621,west,3020,review
10622,west,3021,ok
10623,west,3022,ok
10624,west,3023,ok
10625,west,3024,ok
10626,west,3025,review
10627,west,3026,ok
10628,west,3027,ok
10629,west,3028,ok
10630,west,3029,ok
10631,west,3030,review
10632,west,3031,ok
10633,west,3032,ok
10634,west,3033,ok
10635,west,3034,ok
10636,west,3035,review
10637,west,3036,ok
10638,west,3037,ok
10639,west,3038,ok
10640,west,3039,ok
10641,west,3040,review
10642,west,3041,ok
10643,west,3042,ok
10644,west,3043,ok
10645,west,3044,ok
10646,west,3045,review
10647,west,3046,ok
10648,west,3047,ok
10649,west,3048,ok
10650,west,3049,ok
10651,west,3050,review
10652,west,3051,ok
10653,west,3052,ok
10654,west,3053,ok
10655,west,3054,ok
10656,west,3055,review
10657,west,3056,ok
10658,west,3057,ok
10659,west,3058,ok
10660,west,3059,ok
10661,west,3060,review
10662,west,3061,ok
10663,west,3062,ok
10664,west,3063,ok
10665,west,3064,ok
10666,west,3065,review
10667,west,3066,ok
10668,west,3067,ok
10669,west,3068,ok
10670,west,3069,ok
10671,west,3070,review
10672,west,3071,ok
10673,west,3072,ok
10674,west,3073,ok
10675,west,3074,ok
10676,west,3075,review
10677,west,3076,ok
10678,west,3077,ok
10679,west,3078,ok
10680,west,3079,ok
10681,west,3080,review
10682,west,3081,ok
10683,west,3082,ok
10684,west,3083,ok
10685,west,3084,ok
10686,west,3085,review
10687,west,3086,ok
10688,west,3087,ok
10689,west,3088,ok
10690,west,3089,ok
10691,west,3090,review
10692,west,3091,ok
10693,west,3092,ok
10694,west,3093,ok
10695,west,3094,ok
10696,west,3095,review
10697,west,3096,ok
10698,west,3097,ok
10699,west,3098,ok
10700,west,3099,ok
10701,west,3000,review
10702,west,3001,ok
10703,west,3002,ok
10704,west,3003,ok
10705,west,3004,ok
10706,west,3005,review
10707,west,3006,ok
10708,west,3007,ok
10709,west,3008,ok
10710,west,3009,ok
10711,west,3010,review
10712,west,3011,ok
10713,west,3012,ok
10714,west,3013,ok
10715,west,3014,ok
10716,west,3015,review
10717,west,3016,ok
10718,west,3017,ok
10719,west,3018,ok
10720,west,3019,ok
10721,west,3020,review
10722,west,3021,ok
10723,west,3022,ok
10724,west,3023,ok
10725,west,3024,ok
10726,west,3025,review
10727,west,3026,ok
10728,west,3027,ok
10729,west,3028,ok
10730,west,3029,ok
10731,west,3030,review
10732,west,3031,ok
10733,west,3032,ok
10734,west,3033,ok
10735,west,3034,ok
10736,west,3035,review
10737,west,3036,ok
10738,west,3037,ok
10739,west,3038,ok
10740,west,3039,ok
10741,west,3040,review
10742,west,3041,ok
10743,west,3042,ok
10744,west,3043,ok
10745,west,3044,ok
10746,west,3045,review
10747,west,3046,ok
10748,west,3047,ok
10749,west,3048,ok
10750,west,3049,ok
10751,west,3050,review
10752,west,3051,ok
10753,west,3052,ok
10754,west,3053,ok
10755,west,3054,ok
10756,west,3055,review
10757,west,3056,ok
10758,west,3057,ok
10759,west,3058,ok
10760,west,3059,ok
10761,west,3060,review
10762,west,3061,ok
10763,west,3062,ok
10764,west,3063,ok
10765,west,3064,ok
10766,west,3065,review
10767,west,3066,ok
10768,west,3067,ok
10769,west,3068,ok
10770,west,3069,ok
10771,west,3070,review
10772,west,3071,ok
10773,west,3072,ok
10774,west,3073,ok
10775,west,3074,ok
10776,west,3075,review
10777,west,3076,ok
10778,west,3077,ok
10779,west,3078,ok
10780,west,3079,ok
10781,west,3080,review
10782,west,3081,ok
10783,west,3082,ok
10784,west,3083,ok
10785,west,3084,ok
10786,west,3085,review
10787,west,3086,ok
10788,west,3087,ok
10789,west,3088,ok
10790,west,3089,ok
10791,west,3090,review
10792,west,3091,ok
10793,west,3092,ok
10794,west,3093,ok
10795,west,3094,ok
10796,west,3095,review
10797,west,3096,ok
10798,west,3097,ok
10799,west,3098,ok
10800,west,3099,ok
10801,west,3000,review
10802,west,3001,ok
10803,west,3002,ok
10804,west,3003,ok
10805,west,3004,ok
10806,west,3005,review
10807,west,3006,ok
10808,west,3007,ok
10809,west,3008,ok
10810,west,3009,ok
10811,west,3010,review
10812,west,3011,ok
10813,west,3012,ok
10814,west,3013,ok
10815,west,3014,ok
10816,west,3015,review
10817,west,3016,ok
10818,west,3017,ok
10819,west,3018,ok
10820,west,3019,ok
10821,west,3020,review
10822,west,3021,ok
10823,west,3022,ok
10824,west,3023,ok
10825,west,3024,ok
10826,west,3025,review
10827,west,3026,ok
10828,west,3027,ok
10829,west,3028,ok
10830,west,3029,ok
10831,west,3030,review
10832,west,3031,ok
10833,west,3032,ok
10834,west,3033,ok
10835,west,3034,ok
10836,west,3035,review
10837,west,3036,ok
10838,west,3037,ok
10839,west,3038,ok
10840,west,3039,ok
10841,west,3040,review
10842,west,3041,ok
10843,west,3042,ok
10844,west,3043,ok
10845,west,3044,ok
10846,west,3045,review
10847,west,3046,ok
10848,west,3047,ok
10849,west,3048,ok
10850,west,3049,ok
10851,west,3050,review
10852,west,3051,ok
10853,west,3052,ok
10854,west,3053,ok
10855,west,3054,ok
10856,west,3055,review
10857,west,3056,ok
10858,west,3057,ok
10859,west,3058,ok
10860,west,3059,ok
10861,west,3060,review
10862,west,3061,ok
10863,west,3062,ok
10864,west,3063,ok
10865,west,3064,ok
10866,west,3065,review
10867,west,3066,ok
10868,west,3067,ok
10869,west,3068,ok
10870,west,3069,ok
10871,west,3070,review
10872,west,3071,ok
10873,west,3072,ok
10874,west,3073,ok
10875,west,3074,ok
10876,west,3075,review
10877,west,3076,ok
10878,west,3077,ok
10879,west,3078,ok
10880,west,3079,ok
10881,west,3080,review
10882,west,3081,ok
10883,west,3082,ok
10884,west,3083,ok
10885,west,3084,ok
10886,west,3085,review
10887,west,3086,ok
10888,west,3087,ok
10889,west,3088,ok
10890,west,3089,ok
10891,west,3090,review
10892,west,3091,ok
10893,west,3092,ok
10894,west,3093,ok
10895,west,3094,ok
10896,west,3095,review
10897,west,3096,ok
10898,west,3097,ok
10899,west,3098,ok
10900,west,3099,ok
10901,west,3000,review
10902,west,3001,ok
10903,west,3002,ok
10904,west,3003,ok
10905,west,3004,ok
10906,west,3005,review
10907,west,3006,ok
10908,west,3007,ok
10909,west,3008,ok
10910,west,3009,ok
10911,west,3010,review
10912,west,3011,ok
10913,west,3012,ok
10914,west,3013,ok
10915,west,3014,ok
10916,west,3015,review
10917,west,3016,ok
10918,west,3017,ok
10919,west,3018,ok
10920,west,3019,ok
10921,west,3020,review
10922,west,3021,ok
10923,west,3022,ok
10924,west,3023,ok
10925,west,3024,ok
10926,west,3025,review
10927,west,3026,ok
10928,west,3027,ok
10929,west,3028,ok
10930,west,3029,ok
10931,west,3030,review
10932,west,3031,ok
10933,west,3032,ok
10934,west,3033,ok
10935,west,3034,ok
10936,west,3035,review
10937,west,3036,ok
10938,west,3037,ok
10939,west,3038,ok
10940,west,3039,ok
10941,west,3040,review
10942,west,3041,ok
10943,west,3042,ok
10944,west,3043,ok
10945,west,3044,ok
10946,west,3045,review
10947,west,3046,ok
10948,west,3047,ok
10949,west,3048,ok
10950,west,3049,ok
10951,west,3050,review
10952,west,3051,ok
10953,west,3052,ok
10954,west,3053,ok
10955,west,3054,ok
10956,west,3055,review
10957,west,3056,ok
10958,west,3057,ok
10959,west,3058,ok
10960,west,3059,ok
10961,west,3060,review
10962,west,3061,ok
10963,west,3062,ok
10964,west,3063,ok
10965,west,3064,ok
10966,west,3065,review
10967,west,3066,ok
10968,west,3067,ok
10969,west,3068,ok
10970,west,3069,ok
10971,west,3070,review
10972,west,3071,ok
10973,west,3072,ok
10974,west,3073,ok
10975,west,3074,ok
10976,west,3075,review
10977,west,3076,ok
10978,west,3077,ok
10979,west,3078,ok
10980,west,3079,ok
10981,west,3080,review
10982,west,3081,ok
10983,west,3082,ok
10984,west,3083,ok
10985,west,3084,ok
10986,west,3085,review
10987,west,3086,ok
10988,west,3087,ok
10989,west,3088,ok
10990,west,3089,ok
10991,west,3090,review
10992,west,3091,ok
10993,west,3092,ok
10994,west,3093,ok
10995,west,3094,ok
10996,west,3095,review
10997,west,3096,ok
10998,west,3097,ok
10999,west,3098,ok
11000,west,3099,ok
11001,west,3000,review
11002,west,3001,ok
11003,west,3002,ok
11004,west,3003,ok
11005,west,3004,ok
11006,west,3005,review
11007,west,3006,ok
11008,west,3007,ok
11009,west,3008,ok
11010,west,3009,ok
11011,west,3010,review
11012,west,3011,ok
11013,west,3012,ok
11014,west,3013,ok
11015,west,3014,ok
11016,west,3015,review
11017,west,3016,ok
11018,west,3017,ok
11019,west,3018,ok
11020,west,3019,ok
11021,west,3020,review
11022,west,3021,ok
11023,west,3022,ok
11024,west,3023,ok
11025,west,3024,ok
11026,west,3025,review
11027,west,3026,ok
11028,west,3027,ok
11029,west,3028,ok
11030,west,3029,ok
11031,west,3030,review
11032,west,3031,ok
11033,west,3032,ok
11034,west,3033,ok
11035,west,3034,ok
11036,west,3035,review
11037,west,3036,ok
11038,west,3037,ok
11039,west,3038,ok
11040,west,3039,ok
11041,west,3040,review
11042,west,3041,ok
11043,west,3042,ok
11044,west,3043,ok
11045,west,3044,ok
11046,west,3045,review
11047,west,3046,ok
11048,west,3047,ok
11049,west,3048,ok
11050,west,3049,ok
11051,west,3050,review
11052,west,3051,ok
11053,west,3052,ok
11054,west,3053,ok
11055,west,3054,ok
11056,west,3055,review
11057,west,3056,ok
11058,west,3057,ok
11059,west,3058,ok
11060,west,3059,ok
11061,west,3060,review
11062,west,3061,ok
11063,west,3062,ok
11064,west,3063,ok
11065,west,3064,ok
11066,west,3065,review
11067,west,3066,ok
11068,west,3067,ok
11069,west,3068,ok
11070,west,3069,ok
11071,west,3070,review
11072,west,3071,ok
11073,west,3072,ok
11074,west,3073,ok
11075,west,3074,ok
11076,west,3075,review
11077,west,3076,ok
11078,west,3077,ok
11079,west,3078,ok
11080,west,3079,ok
11081,west,3080,review
11082,west,3081,ok
11083,west,3082,ok
11084,west,3083,ok
11085,west,3084,ok
11086,west,3085,review
11087,west,3086,ok
11088,west,3087,ok
11089,west,3088,ok
11090,west,3089,ok
11091,west,3090,review
11092,west,3091,ok
11093,west,3092,ok
11094,west,3093,ok
11095,west,3094,ok
11096,west,3095,review
11097,west,3096,ok
11098,west,3097,ok
11099,west,3098,ok
11100,west,3099,ok
11101,west,3000,review
11102,west,3001,ok
11103,west,3002,ok
11104,west,3003,ok
11105,west,3004,ok
11106,west,3005,review
11107,west,3006,ok
11108,west,3007,ok
11109,west,3008,ok
11110,west,3009,ok
11111,west,3010,review
11112,west,3011,ok
11113,west,3012,ok
11114,west,3013,ok
11115,west,3014,ok
11116,west,3015,review
11117,west,3016,ok
11118,west,3017,ok
11119,west,3018,ok
11120,west,3019,ok
11121,west,3020,review
11122,west,3021,ok
11123,west,3022,ok
11124,west,3023,ok
11125,west,3024,ok
11126,west,3025,review
11127,west,3026,ok
11128,west,3027,ok
11129,west,3028,ok
11130,west,3029,ok
11131,west,3030,review
11132,west,3031,ok
11133,west,3032,ok
11134,west,3033,ok
11135,west,3034,ok
11136,west,3035,review
11137,west,3036,ok
11138,west,3037,ok
11139,west,3038,ok
11140,west,3039,ok
11141,west,3040,review
11142,west,3041,ok
11143,west,3042,ok
11144,west,3043,ok
11145,west,3044,ok
11146,west,3045,review
11147,west,3046,ok
11148,west,3047,ok
11149,west,3048,ok
11150,west,3049,ok
11151,west,3050,review
11152,west,3051,ok
11153,west,3052,ok
11154,west,3053,ok
11155,west,3054,ok
11156,west,3055,review
11157,west,3056,ok
11158,west,3057,ok
11159,west,3058,ok
11160,west,3059,ok
11161,west,3060,review
11162,west,3061,ok
11163,west,3062,ok
11164,west,3063,ok
11165,west,3064,ok
11166,west,3065,review
11167,west,3066,ok
11168,west,3067,ok
11169,west,3068,ok
11170,west,3069,ok
11171,west,3070,review
11172,west,3071,ok
11173,west,3072,ok
11174,west,3073,ok
11175,west,3074,ok
11176,west,3075,review
11177,west,3076,ok
11178,west,3077,ok
11179,west,3078,ok
11180,west,3079,ok
11181,west,3080,review
11182,west,3081,ok
11183,west,3082,ok
11184,west,3083,ok
11185,west,3084,ok
11186,west,3085,review
11187,west,3086,ok
11188,west,3087,ok
11189,west,3088,ok
11190,west,3089,ok
11191,west,3090,review
11192,west,3091,ok
11193,west,3092,ok
11194,west,3093,ok
11195,west,3094,ok
11196,west,3095,review
11197,west,3096,ok
11198,west,3097,ok
11199,west,3098,ok
11200,west,3099,ok
11201,west,3000,review
11202,west,3001,ok
11203,west,3002,ok
11204,west,3003,ok
11205,west,3004,ok
11206,west,3005,review
11207,west,3006,ok
11208,west,3007,ok
11209,west,3008,ok
11210,west,3009,ok
11211,west,3010,review
11212,west,3011,ok
11213,west,3012,ok
11214,west,3013,ok
11215,west,3014,ok
11216,west,3015,review
11217,west,3016,ok
11218,west,3017,ok
11219,west,3018,ok
11220,west,3019,ok
11221,west,3020,review
11222,west,3021,ok
11223,west,3022,ok
11224,west,3023,ok
11225,west,3024,ok
11226,west,3025,review
11227,west,3026,ok
11228,west,3027,ok
11229,west,3028,ok
11230,west,3029,ok
11231,west,3030,review
11232,west,3031,ok
11233,west,3032,ok
11234,west,3033,ok
11235,west,3034,ok
11236,west,3035,review
11237,west,3036,ok
11238,west,3037,ok
11239,west,3038,ok
11240,west,3039,ok
11241,west,3040,review
11242,west,3041,ok
11243,west,3042,ok
11244,west,3043,ok
11245,west,3044,ok
11246,west,3045,review
11247,west,3046,ok
11248,west,3047,ok
11249,west,3048,ok
11250,west,3049,ok
11251,west,3050,review
11252,west,3051,ok
11253,west,3052,ok
11254,west,3053,ok
11255,west,3054,ok
11256,west,3055,review
11257,west,3056,ok
11258,west,3057,ok
11259,west,3058,ok
11260,west,3059,ok
11261,west,3060,review
11262,west,3061,ok
11263,west,3062,ok
11264,west,3063,ok
11265,west,3064,ok
11266,west,3065,review
11267,west,3066,ok
11268,west,3067,ok
11269,west,3068,ok
11270,west,3069,ok
11271,west,3070,review
11272,west,3071,ok
11273,west,3072,ok
11274,west,3073,ok
11275,west,3074,ok
11276,west,3075,review
11277,west,3076,ok
11278,west,3077,ok
11279,west,3078,ok
11280,west,3079,ok
11281,west,3080,review
11282,west,3081,ok
11283,west,3082,ok
11284,west,3083,ok
11285,west,3084,ok
11286,west,3085,review
11287,west,3086,ok
11288,west,3087,ok
11289,west,3088,ok
11290,west,3089,ok
11291,west,3090,review
11292,west,3091,ok
11293,west,3092,ok
11294,west,3093,ok
11295,west,3094,ok
11296,west,3095,review
11297,west,3096,ok
11298,west,3097,ok
11299,west,3098,ok
11300,west,3099,ok
11301,west,3000,review
11302,west,3001,ok
11303,west,3002,ok
11304,west,3003,ok
11305,west,3004,ok
11306,west,3005,review
11307,west,3006,ok
11308,west,3007,ok
11309,west,3008,ok
11310,west,3009,ok
11311,west,3010,review
11312,west,3011,ok
11313,west,3012,ok
11314,west,3013,ok
11315,west,3014,ok
11316,west,3015,review
11317,west,3016,ok
11318,west,3017,ok
11319,west,3018,ok
11320,west,3019,ok
11321,west,3020,review
11322,west,3021,ok
11323,west,3022,ok
11324,west,3023,ok
11325,west,3024,ok
11326,west,3025,review
11327,west,3026,ok
11328,west,3027,ok
11329,west,3028,ok
11330,west,3029,ok
11331,west,3030,review
11332,west,3031,ok
11333,west,3032,ok
11334,west,3033,ok
11335,west,3034,ok
11336,west,3035,review
11337,west,3036,ok
11338,west,3037,ok
11339,west,3038,ok
11340,west,3039,ok
11341,west,3040,review
11342,west,3041,ok
11343,west,3042,ok
11344,west,3043,ok
11345,west,3044,ok
11346,west,3045,review
11347,west,3046,ok
11348,west,3047,ok
11349,west,3048,ok
11350,west,3049,ok
11351,west,3050,review
11352,west,3051,ok
11353,west,3052,ok
11354,west,3053,ok
11355,west,3054,ok
11356,west,3055,review
11357,west,3056,ok
11358,west,3057,ok
11359,west,3058,ok
11360,west,3059,ok
11361,west,3060,review
11362,west,3061,ok
11363,west,3062,ok
11364,west,3063,ok
11365,west,3064,ok
11366,west,3065,review
11367,west,3066,ok
11368,west,3067,ok
11369,west,3068,ok
11370,west,3069,ok
11371,west,3070,review
11372,west,3071,ok
11373,west,3072,ok
11374,west,3073,ok
11375,west,3074,ok
11376,west,3075,review
11377,west,3076,ok
11378,west,3077,ok
11379,west,3078,ok
11380,west,3079,ok
11381,west,3080,review
11382,west,3081,ok
11383,west,3082,ok
11384,west,3083,ok
11385,west,3084,ok
11386,west,3085,review
11387,west,3086,ok
11388,west,3087,ok
11389,west,3088,ok
11390,west,3089,ok
11391,west,3090,review
11392,west,3091,ok
11393,west,3092,ok
11394,west,3093,ok
11395,west,3094,ok
11396,west,3095,review
11397,west,3096,ok
11398,west,3097,ok
11399,west,3098,ok
11400,west,3099,ok
11401,west,3000,review
11402,west,3001,ok
11403,west,3002,ok
11404,west,3003,ok
11405,west,3004,ok
11406,west,3005,review
11407,west,3006,ok
11408,west,3007,ok
11409,west,3008,ok
11410,west,3009,ok
11411,west,3010,review
11412,west,3011,ok
11413,west,3012,ok
11414,west,3013,ok
11415,west,3014,ok
11416,west,3015,review
11417,west,3016,ok
11418,west,3017,ok
11419,west,3018,ok
11420,west,3019,ok
11421,west,3020,review
11422,west,3021,ok
11423,west,3022,ok
11424,west,3023,ok
11425,west,3024,ok
11426,west,3025,review
11427,west,3026,ok
11428,west,3027,ok
11429,west,3028,ok
11430,west,3029,ok
11431,west,3030,review
